epoch,loss,lr,train_accuracy,train_balanced_accuracy,valid_accuracy,valid_balanced_accuracy
0,0.5717500218815276,0.02,0.9269892235176371,0.8822679582785616,0.9259476205352494,0.8849521273614626
1,0.3564870554606121,0.02,0.932402775186466,0.9228896405694283,0.9316776007497657,0.9247617044170241
2,0.33773170100318045,0.02,0.9339520662758728,0.920518094711669,0.9327762157659065,0.9183019424096871
3,0.33017088148328994,0.02,0.9351024640844184,0.9255603619991913,0.9338383838383839,0.9255109772406018
4,0.3246405332883199,0.02,0.9355453252976152,0.9275900030087193,0.9345048422368011,0.9311600899478294
5,0.3212808339595793,0.02,0.9369890354968738,0.9198122697038391,0.9352702280537332,0.9224854851943868
6,0.31762836533122574,0.02,0.9361524877316452,0.9224442698875891,0.9350932000416536,0.9246095237702824
7,0.3153650106324089,0.02,0.9365667119362812,0.9284271854442698,0.9352910548786837,0.9266971045318474
8,0.31389230918884237,0.02,0.9363034828676926,0.9308668354207729,0.9350150994480891,0.9331169190545419
9,0.3124585236708325,0.02,0.936504809715756,0.9269450467757586,0.935457669478288,0.9296454948062066
10,0.3090034212801188,0.019,0.9382820398227976,0.9267262724019432,0.9370561282932416,0.929577718812992
11,0.3091397108501859,0.019,0.9376161570580824,0.9255487156712308,0.9363740497761116,0.9271628544456743
12,0.30861911744541626,0.019,0.9350174208468744,0.9058016821549714,0.9339893783192753,0.908688889704902
13,0.30761786654260415,0.019,0.9349809737450698,0.9306753400840245,0.9338800374882849,0.9318860298397703
14,0.307011229064729,0.019,0.9373864824641712,0.9265723591805285,0.9360772675205665,0.9281932576389319
15,0.3050848379532497,0.019,0.936940728623847,0.9333288615951748,0.9358663959179424,0.9335792148864743
16,0.30434977444012956,0.019,0.9378614518384815,0.9337857719579917,0.9365276476101219,0.9346497061123215
17,0.30417242452833354,0.019,0.937347431997952,0.9254771415152857,0.9361787982922003,0.927567534122996
18,0.3039170592493484,0.019,0.938420018136772,0.9227605545351625,0.936866083515568,0.920497929410865
19,0.3027033046483994,0.019,0.9381515823393544,0.9338424454791706,0.9367202957409143,0.9360288996950473
20,0.30169422586758926,0.01805,0.9380931512713819,0.933900866961467,0.9364417369572008,0.9334188371189357
21,0.30153630822234684,0.01805,0.9366433665551558,0.9287551229220762,0.935244194522545,0.9253202249538749
22,0.3003536387681962,0.01805,0.9387220084088671,0.9316958589641859,0.9379308549411642,0.9343849197889341
23,0.30078888620270616,0.01805,0.9383103875686457,0.927718334983317,0.9368114131000729,0.9306879407068146
24,0.3009837680127886,0.01805,0.9387387856462057,0.9324846413172825,0.937123815474331,0.9324058092475603
25,0.29990972865952364,0.01805,0.9383488595094395,0.9312792440348936,0.9373242736644798,0.9310037980949724
26,0.2997608713441427,0.01805,0.9377764086009375,0.9285962232613633,0.9366057482036864,0.9292791011979159
27,0.29953879751099494,0.01805,0.9382470390345569,0.9314298070285587,0.9368036030407164,0.9339311375447353
28,0.2989956570201451,0.01805,0.9336440014868104,0.927638150836874,0.9322451317296677,0.9302723598776287
29,0.30009344373808955,0.01805,0.9381440615088232,0.8848484461365747,0.9368374466312611,0.8858217252040087
